"","selection","view","channel","begin_time","end_time","low_freq","high_freq","common_name","species_code","confidence","site_code","date","time","file_offset"
"233",13,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.6349,"DEL01A","20211218","153000",159
"234",13,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.6349,"DEL01A","20211218","153000",159
"235",14,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.9641,"DEL01A","20211218","153000",162
"236",14,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.9641,"DEL01A","20211218","153000",162
"237",15,"Spectrogram 1",1,165,168,0,15000,"Hume's Warbler","humwar1",0.4925,"DEL01A","20211218","153000",165
"238",15,"Spectrogram 1",1,165,168,0,15000,"Hume's Warbler","humwar1",0.4925,"DEL01A","20211218","153000",165
"239",16,"Spectrogram 1",1,171,174,0,15000,"Hume's Warbler","humwar1",0.4451,"DEL01A","20211218","153000",171
"240",16,"Spectrogram 1",1,171,174,0,15000,"Hume's Warbler","humwar1",0.4451,"DEL01A","20211218","153000",171
"241",17,"Spectrogram 1",1,222,225,0,15000,"Watercock","waterc1",0.3455,"DEL01A","20211218","153000",222
"242",17,"Spectrogram 1",1,222,225,0,15000,"Watercock","waterc1",0.3455,"DEL01A","20211218","153000",222
"243",1,"Spectrogram 1",1,135,138,0,15000,"Rose-ringed Parakeet","rorpar",0.4438,"DEL01A","20211218","163000",135
"244",1,"Spectrogram 1",1,135,138,0,15000,"Rose-ringed Parakeet","rorpar",0.4438,"DEL01A","20211218","163000",135
"245",2,"Spectrogram 1",1,138,141,0,15000,"Rose-ringed Parakeet","rorpar",0.8843,"DEL01A","20211218","163000",138
"246",2,"Spectrogram 1",1,138,141,0,15000,"Rose-ringed Parakeet","rorpar",0.8843,"DEL01A","20211218","163000",138
"247",3,"Spectrogram 1",1,141,144,0,15000,"Rose-ringed Parakeet","rorpar",0.5196,"DEL01A","20211218","163000",141
"248",3,"Spectrogram 1",1,141,144,0,15000,"Rose-ringed Parakeet","rorpar",0.5196,"DEL01A","20211218","163000",141
"249",4,"Spectrogram 1",1,204,207,0,15000,"Rose-ringed Parakeet","rorpar",0.3871,"DEL01A","20211218","163000",204
"250",4,"Spectrogram 1",1,204,207,0,15000,"Rose-ringed Parakeet","rorpar",0.3871,"DEL01A","20211218","163000",204
"251",5,"Spectrogram 1",1,210,213,0,15000,"Rose-ringed Parakeet","rorpar",0.733,"DEL01A","20211218","163000",210
"252",5,"Spectrogram 1",1,210,213,0,15000,"Rose-ringed Parakeet","rorpar",0.733,"DEL01A","20211218","163000",210
"253",6,"Spectrogram 1",1,213,216,0,15000,"Rose-ringed Parakeet","rorpar",0.5521,"DEL01A","20211218","163000",213
"254",6,"Spectrogram 1",1,213,216,0,15000,"Rose-ringed Parakeet","rorpar",0.5521,"DEL01A","20211218","163000",213
"255",7,"Spectrogram 1",1,273,276,0,15000,"Rose-ringed Parakeet","rorpar",0.6356,"DEL01A","20211218","163000",273
"256",7,"Spectrogram 1",1,273,276,0,15000,"Rose-ringed Parakeet","rorpar",0.6356,"DEL01A","20211218","163000",273
"257",1,"Spectrogram 1",1,81,84,0,15000,"Green-winged Teal","gnwtea",0.5381,"DEL01A","20211218","173000",81
"258",1,"Spectrogram 1",1,81,84,0,15000,"Green-winged Teal","gnwtea",0.5381,"DEL01A","20211218","173000",81
"259",1,"Spectrogram 1",1,132,135,0,15000,"Green-winged Teal","gnwtea",0.2961,"DEL01A","20211219","020000",132
"260",1,"Spectrogram 1",1,132,135,0,15000,"Green-winged Teal","gnwtea",0.2961,"DEL01A","20211219","020000",132
"261",1,"Spectrogram 1",1,111,114,0,15000,"Watercock","waterc1",0.845,"DEL01A","20211219","053000",111
"262",1,"Spectrogram 1",1,111,114,0,15000,"Watercock","waterc1",0.845,"DEL01A","20211219","053000",111
"263",1,"Spectrogram 1",1,96,99,0,15000,"Gray Heron","graher1",0.5891,"DEL01A","20211219","073000",96
"264",1,"Spectrogram 1",1,96,99,0,15000,"Gray Heron","graher1",0.5891,"DEL01A","20211219","073000",96
"265",2,"Spectrogram 1",1,177,180,0,15000,"Jungle Babbler","junbab2",0.9615,"DEL01A","20211219","073000",177
"266",2,"Spectrogram 1",1,177,180,0,15000,"Jungle Babbler","junbab2",0.9615,"DEL01A","20211219","073000",177
"267",1,"Spectrogram 1",1,48,51,0,15000,"House Crow","houcro1",0.2939,"DEL01A","20211219","083000",48
"268",1,"Spectrogram 1",1,48,51,0,15000,"House Crow","houcro1",0.2939,"DEL01A","20211219","083000",48
"269",2,"Spectrogram 1",1,90,93,0,15000,"Rose-ringed Parakeet","rorpar",0.6456,"DEL01A","20211219","083000",90
"270",2,"Spectrogram 1",1,90,93,0,15000,"Rose-ringed Parakeet","rorpar",0.6456,"DEL01A","20211219","083000",90
"271",3,"Spectrogram 1",1,195,198,0,15000,"Rose-ringed Parakeet","rorpar",0.5376,"DEL01A","20211219","083000",195
"272",3,"Spectrogram 1",1,195,198,0,15000,"Rose-ringed Parakeet","rorpar",0.5376,"DEL01A","20211219","083000",195
"273",4,"Spectrogram 1",1,252,255,0,15000,"Purple Sunbird","pursun4",0.8615,"DEL01A","20211219","083000",252
"274",4,"Spectrogram 1",1,252,255,0,15000,"Purple Sunbird","pursun4",0.8615,"DEL01A","20211219","083000",252
"275",1,"Spectrogram 1",1,282,285,0,15000,"Eurasian Collared-Dove","eucdov",0.2673,"DEL01A","20211219","103000",282
"276",1,"Spectrogram 1",1,282,285,0,15000,"Eurasian Collared-Dove","eucdov",0.2673,"DEL01A","20211219","103000",282
"277",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.5963,"DEL01A","20211219","113000",0
"278",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.5963,"DEL01A","20211219","113000",0
"279",2,"Spectrogram 1",1,3,6,0,15000,"Hume's Warbler","humwar1",0.9598,"DEL01A","20211219","113000",3
"280",2,"Spectrogram 1",1,3,6,0,15000,"Hume's Warbler","humwar1",0.9598,"DEL01A","20211219","113000",3
"281",3,"Spectrogram 1",1,9,12,0,15000,"Hume's Warbler","humwar1",0.8754,"DEL01A","20211219","113000",9
"282",3,"Spectrogram 1",1,9,12,0,15000,"Hume's Warbler","humwar1",0.8754,"DEL01A","20211219","113000",9
"283",4,"Spectrogram 1",1,18,21,0,15000,"Hume's Warbler","humwar1",0.9232,"DEL01A","20211219","113000",18
"284",4,"Spectrogram 1",1,18,21,0,15000,"Hume's Warbler","humwar1",0.9232,"DEL01A","20211219","113000",18
"285",5,"Spectrogram 1",1,21,24,0,15000,"Hume's Warbler","humwar1",0.8102,"DEL01A","20211219","113000",21
"286",5,"Spectrogram 1",1,21,24,0,15000,"Hume's Warbler","humwar1",0.8102,"DEL01A","20211219","113000",21
"287",6,"Spectrogram 1",1,24,27,0,15000,"Hume's Warbler","humwar1",0.3182,"DEL01A","20211219","113000",24
"288",6,"Spectrogram 1",1,24,27,0,15000,"Hume's Warbler","humwar1",0.3182,"DEL01A","20211219","113000",24
"289",7,"Spectrogram 1",1,27,30,0,15000,"Hume's Warbler","humwar1",0.7684,"DEL01A","20211219","113000",27
"290",7,"Spectrogram 1",1,27,30,0,15000,"Hume's Warbler","humwar1",0.7684,"DEL01A","20211219","113000",27
"291",8,"Spectrogram 1",1,48,51,0,15000,"Hume's Warbler","humwar1",0.8665,"DEL01A","20211219","113000",48
"292",8,"Spectrogram 1",1,48,51,0,15000,"Hume's Warbler","humwar1",0.8665,"DEL01A","20211219","113000",48
"293",9,"Spectrogram 1",1,57,60,0,15000,"Hume's Warbler","humwar1",0.866,"DEL01A","20211219","113000",57
"294",9,"Spectrogram 1",1,57,60,0,15000,"Hume's Warbler","humwar1",0.866,"DEL01A","20211219","113000",57
"295",10,"Spectrogram 1",1,60,63,0,15000,"Hume's Warbler","humwar1",0.8161,"DEL01A","20211219","113000",60
"296",10,"Spectrogram 1",1,60,63,0,15000,"Hume's Warbler","humwar1",0.8161,"DEL01A","20211219","113000",60
"297",11,"Spectrogram 1",1,63,66,0,15000,"Hume's Warbler","humwar1",0.8573,"DEL01A","20211219","113000",63
"298",11,"Spectrogram 1",1,63,66,0,15000,"Hume's Warbler","humwar1",0.8573,"DEL01A","20211219","113000",63
"299",12,"Spectrogram 1",1,66,69,0,15000,"Hume's Warbler","humwar1",0.9508,"DEL01A","20211219","113000",66
"300",12,"Spectrogram 1",1,66,69,0,15000,"Hume's Warbler","humwar1",0.9508,"DEL01A","20211219","113000",66
"301",13,"Spectrogram 1",1,69,72,0,15000,"Hume's Warbler","humwar1",0.8657,"DEL01A","20211219","113000",69
"302",13,"Spectrogram 1",1,69,72,0,15000,"Hume's Warbler","humwar1",0.8657,"DEL01A","20211219","113000",69
"303",14,"Spectrogram 1",1,72,75,0,15000,"Hume's Warbler","humwar1",0.8291,"DEL01A","20211219","113000",72
"304",14,"Spectrogram 1",1,72,75,0,15000,"Hume's Warbler","humwar1",0.8291,"DEL01A","20211219","113000",72
"305",15,"Spectrogram 1",1,75,78,0,15000,"Hume's Warbler","humwar1",0.2894,"DEL01A","20211219","113000",75
"306",15,"Spectrogram 1",1,75,78,0,15000,"Hume's Warbler","humwar1",0.2894,"DEL01A","20211219","113000",75
"307",16,"Spectrogram 1",1,81,84,0,15000,"Hume's Warbler","humwar1",0.4581,"DEL01A","20211219","113000",81
"308",16,"Spectrogram 1",1,81,84,0,15000,"Hume's Warbler","humwar1",0.4581,"DEL01A","20211219","113000",81
"309",17,"Spectrogram 1",1,84,87,0,15000,"Hume's Warbler","humwar1",0.5347,"DEL01A","20211219","113000",84
"310",17,"Spectrogram 1",1,84,87,0,15000,"Hume's Warbler","humwar1",0.5347,"DEL01A","20211219","113000",84
"311",18,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.2905,"DEL01A","20211219","113000",93
"312",18,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.2905,"DEL01A","20211219","113000",93
"313",19,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.5714,"DEL01A","20211219","113000",123
"314",19,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.5714,"DEL01A","20211219","113000",123
"315",20,"Spectrogram 1",1,129,132,0,15000,"Hume's Warbler","humwar1",0.2662,"DEL01A","20211219","113000",129
"316",20,"Spectrogram 1",1,129,132,0,15000,"Hume's Warbler","humwar1",0.2662,"DEL01A","20211219","113000",129
"317",21,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.9254,"DEL01A","20211219","113000",138
"318",21,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.9254,"DEL01A","20211219","113000",138
"319",22,"Spectrogram 1",1,141,144,0,15000,"Hume's Warbler","humwar1",0.9899,"DEL01A","20211219","113000",141
"320",22,"Spectrogram 1",1,141,144,0,15000,"Hume's Warbler","humwar1",0.9899,"DEL01A","20211219","113000",141
"321",23,"Spectrogram 1",1,144,147,0,15000,"Hume's Warbler","humwar1",0.9862,"DEL01A","20211219","113000",144
"322",23,"Spectrogram 1",1,144,147,0,15000,"Hume's Warbler","humwar1",0.9862,"DEL01A","20211219","113000",144
"323",24,"Spectrogram 1",1,147,150,0,15000,"Hume's Warbler","humwar1",0.9831,"DEL01A","20211219","113000",147
"324",24,"Spectrogram 1",1,147,150,0,15000,"Hume's Warbler","humwar1",0.9831,"DEL01A","20211219","113000",147
"325",25,"Spectrogram 1",1,150,153,0,15000,"Hume's Warbler","humwar1",0.9728,"DEL01A","20211219","113000",150
"326",25,"Spectrogram 1",1,150,153,0,15000,"Hume's Warbler","humwar1",0.9728,"DEL01A","20211219","113000",150
"327",26,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.917,"DEL01A","20211219","113000",153
"328",26,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.917,"DEL01A","20211219","113000",153
"329",27,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.8037,"DEL01A","20211219","113000",156
"330",27,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.8037,"DEL01A","20211219","113000",156
"331",28,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9316,"DEL01A","20211219","113000",159
"332",28,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9316,"DEL01A","20211219","113000",159
"333",29,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.8179,"DEL01A","20211219","113000",162
"334",29,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.8179,"DEL01A","20211219","113000",162
"335",30,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.7276,"DEL01A","20211219","113000",183
"336",30,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.7276,"DEL01A","20211219","113000",183
"337",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.5973,"DEL01A","20211219","123000",0
"338",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.5973,"DEL01A","20211219","123000",0
"339",2,"Spectrogram 1",1,3,6,0,15000,"Hume's Warbler","humwar1",0.2633,"DEL01A","20211219","123000",3
"340",2,"Spectrogram 1",1,3,6,0,15000,"Hume's Warbler","humwar1",0.2633,"DEL01A","20211219","123000",3
"341",3,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.2584,"DEL01A","20211219","123000",15
"342",3,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.2584,"DEL01A","20211219","123000",15
"343",4,"Spectrogram 1",1,21,24,0,15000,"Hume's Warbler","humwar1",0.8775,"DEL01A","20211219","123000",21
"344",4,"Spectrogram 1",1,21,24,0,15000,"Hume's Warbler","humwar1",0.8775,"DEL01A","20211219","123000",21
"345",5,"Spectrogram 1",1,66,69,0,15000,"Watercock","waterc1",0.3622,"DEL01A","20211219","123000",66
"346",5,"Spectrogram 1",1,66,69,0,15000,"Watercock","waterc1",0.3622,"DEL01A","20211219","123000",66
"347",1,"Spectrogram 1",1,54,57,0,15000,"Hume's Warbler","humwar1",0.4702,"DEL01A","20211219","133000",54
"348",1,"Spectrogram 1",1,54,57,0,15000,"Hume's Warbler","humwar1",0.4702,"DEL01A","20211219","133000",54
"349",2,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.3679,"DEL01A","20211219","133000",138
"350",2,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.3679,"DEL01A","20211219","133000",138
"351",3,"Spectrogram 1",1,174,177,0,15000,"Hume's Warbler","humwar1",0.9747,"DEL01A","20211219","133000",174
"352",3,"Spectrogram 1",1,174,177,0,15000,"Hume's Warbler","humwar1",0.9747,"DEL01A","20211219","133000",174
"353",4,"Spectrogram 1",1,177,180,0,15000,"Hume's Warbler","humwar1",0.9663,"DEL01A","20211219","133000",177
"354",4,"Spectrogram 1",1,177,180,0,15000,"Hume's Warbler","humwar1",0.9663,"DEL01A","20211219","133000",177
"355",5,"Spectrogram 1",1,180,183,0,15000,"Hume's Warbler","humwar1",0.8902,"DEL01A","20211219","133000",180
"356",5,"Spectrogram 1",1,180,183,0,15000,"Hume's Warbler","humwar1",0.8902,"DEL01A","20211219","133000",180
"357",6,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.8642,"DEL01A","20211219","133000",183
"358",6,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.8642,"DEL01A","20211219","133000",183
"359",1,"Spectrogram 1",1,6,9,0,15000,"Hume's Warbler","humwar1",0.9131,"DEL01A","20211219","143000",6
"360",1,"Spectrogram 1",1,6,9,0,15000,"Hume's Warbler","humwar1",0.9131,"DEL01A","20211219","143000",6
"361",2,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.4005,"DEL01A","20211219","143000",15
"362",2,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.4005,"DEL01A","20211219","143000",15
"363",3,"Spectrogram 1",1,39,42,0,15000,"Hume's Warbler","humwar1",0.705,"DEL01A","20211219","143000",39
"364",3,"Spectrogram 1",1,39,42,0,15000,"Hume's Warbler","humwar1",0.705,"DEL01A","20211219","143000",39
"365",4,"Spectrogram 1",1,153,156,0,15000,"Watercock","waterc1",0.2948,"DEL01A","20211219","143000",153
"366",4,"Spectrogram 1",1,153,156,0,15000,"Watercock","waterc1",0.2948,"DEL01A","20211219","143000",153
"367",5,"Spectrogram 1",1,249,252,0,15000,"Hume's Warbler","humwar1",0.9371,"DEL01A","20211219","143000",249
"368",5,"Spectrogram 1",1,249,252,0,15000,"Hume's Warbler","humwar1",0.9371,"DEL01A","20211219","143000",249
"369",6,"Spectrogram 1",1,267,270,0,15000,"Hume's Warbler","humwar1",0.3126,"DEL01A","20211219","143000",267
"370",6,"Spectrogram 1",1,267,270,0,15000,"Hume's Warbler","humwar1",0.3126,"DEL01A","20211219","143000",267
"371",7,"Spectrogram 1",1,273,276,0,15000,"Hume's Warbler","humwar1",0.926,"DEL01A","20211219","143000",273
"372",7,"Spectrogram 1",1,273,276,0,15000,"Hume's Warbler","humwar1",0.926,"DEL01A","20211219","143000",273
"373",8,"Spectrogram 1",1,276,279,0,15000,"Hume's Warbler","humwar1",0.9143,"DEL01A","20211219","143000",276
"374",8,"Spectrogram 1",1,276,279,0,15000,"Hume's Warbler","humwar1",0.9143,"DEL01A","20211219","143000",276
"375",9,"Spectrogram 1",1,279,282,0,15000,"Hume's Warbler","humwar1",0.7819,"DEL01A","20211219","143000",279
"376",9,"Spectrogram 1",1,279,282,0,15000,"Hume's Warbler","humwar1",0.7819,"DEL01A","20211219","143000",279
"377",10,"Spectrogram 1",1,285,288,0,15000,"Hume's Warbler","humwar1",0.6184,"DEL01A","20211219","143000",285
"378",10,"Spectrogram 1",1,285,288,0,15000,"Hume's Warbler","humwar1",0.6184,"DEL01A","20211219","143000",285
"379",11,"Spectrogram 1",1,288,291,0,15000,"Hume's Warbler","humwar1",0.8583,"DEL01A","20211219","143000",288
"380",11,"Spectrogram 1",1,288,291,0,15000,"Hume's Warbler","humwar1",0.8583,"DEL01A","20211219","143000",288
"381",12,"Spectrogram 1",1,291,294,0,15000,"Hume's Warbler","humwar1",0.94,"DEL01A","20211219","143000",291
"382",12,"Spectrogram 1",1,291,294,0,15000,"Hume's Warbler","humwar1",0.94,"DEL01A","20211219","143000",291
"383",13,"Spectrogram 1",1,294,297,0,15000,"Hume's Warbler","humwar1",0.9811,"DEL01A","20211219","143000",294
"384",13,"Spectrogram 1",1,294,297,0,15000,"Hume's Warbler","humwar1",0.9811,"DEL01A","20211219","143000",294
"385",14,"Spectrogram 1",1,297,300,0,15000,"Hume's Warbler","humwar1",0.9405,"DEL01A","20211219","143000",297
"386",14,"Spectrogram 1",1,297,300,0,15000,"Hume's Warbler","humwar1",0.9405,"DEL01A","20211219","143000",297
"387",1,"Spectrogram 1",1,36,39,0,15000,"Rose-ringed Parakeet","rorpar",0.6912,"DEL01A","20211219","153000",36
"388",1,"Spectrogram 1",1,36,39,0,15000,"Rose-ringed Parakeet","rorpar",0.6912,"DEL01A","20211219","153000",36
"389",1,"Spectrogram 1",1,138,141,0,15000,"Jungle Babbler","junbab2",0.5184,"DEL01A","20211219","173000",138
"390",1,"Spectrogram 1",1,138,141,0,15000,"Jungle Babbler","junbab2",0.5184,"DEL01A","20211219","173000",138
"391",2,"Spectrogram 1",1,147,150,0,15000,"Jungle Babbler","junbab2",0.4134,"DEL01A","20211219","173000",147
"392",2,"Spectrogram 1",1,147,150,0,15000,"Jungle Babbler","junbab2",0.4134,"DEL01A","20211219","173000",147
"393",3,"Spectrogram 1",1,153,156,0,15000,"Jungle Babbler","junbab2",0.3541,"DEL01A","20211219","173000",153
"394",3,"Spectrogram 1",1,153,156,0,15000,"Jungle Babbler","junbab2",0.3541,"DEL01A","20211219","173000",153
"395",4,"Spectrogram 1",1,159,162,0,15000,"Jungle Babbler","junbab2",0.5368,"DEL01A","20211219","173000",159
"396",4,"Spectrogram 1",1,159,162,0,15000,"Jungle Babbler","junbab2",0.5368,"DEL01A","20211219","173000",159
"397",5,"Spectrogram 1",1,162,165,0,15000,"Jungle Babbler","junbab2",0.3065,"DEL01A","20211219","173000",162
"398",5,"Spectrogram 1",1,162,165,0,15000,"Jungle Babbler","junbab2",0.3065,"DEL01A","20211219","173000",162
"399",6,"Spectrogram 1",1,165,168,0,15000,"Jungle Babbler","junbab2",0.9096,"DEL01A","20211219","173000",165
"400",6,"Spectrogram 1",1,165,168,0,15000,"Jungle Babbler","junbab2",0.9096,"DEL01A","20211219","173000",165
"401",7,"Spectrogram 1",1,177,180,0,15000,"Jungle Babbler","junbab2",0.8999,"DEL01A","20211219","173000",177
"402",7,"Spectrogram 1",1,177,180,0,15000,"Jungle Babbler","junbab2",0.8999,"DEL01A","20211219","173000",177
"403",8,"Spectrogram 1",1,183,186,0,15000,"Jungle Babbler","junbab2",0.8066,"DEL01A","20211219","173000",183
"404",8,"Spectrogram 1",1,183,186,0,15000,"Jungle Babbler","junbab2",0.8066,"DEL01A","20211219","173000",183
"405",9,"Spectrogram 1",1,186,189,0,15000,"Jungle Babbler","junbab2",0.3141,"DEL01A","20211219","173000",186
"406",9,"Spectrogram 1",1,186,189,0,15000,"Jungle Babbler","junbab2",0.3141,"DEL01A","20211219","173000",186
"407",10,"Spectrogram 1",1,189,192,0,15000,"Jungle Babbler","junbab2",0.9979,"DEL01A","20211219","173000",189
"408",10,"Spectrogram 1",1,189,192,0,15000,"Jungle Babbler","junbab2",0.9979,"DEL01A","20211219","173000",189
"409",11,"Spectrogram 1",1,192,195,0,15000,"Jungle Babbler","junbab2",0.8821,"DEL01A","20211219","173000",192
"410",11,"Spectrogram 1",1,192,195,0,15000,"Jungle Babbler","junbab2",0.8821,"DEL01A","20211219","173000",192
"411",12,"Spectrogram 1",1,195,198,0,15000,"Jungle Babbler","junbab2",0.8572,"DEL01A","20211219","173000",195
"412",12,"Spectrogram 1",1,195,198,0,15000,"Jungle Babbler","junbab2",0.8572,"DEL01A","20211219","173000",195
"413",13,"Spectrogram 1",1,198,201,0,15000,"Jungle Babbler","junbab2",0.6435,"DEL01A","20211219","173000",198
"414",13,"Spectrogram 1",1,198,201,0,15000,"Jungle Babbler","junbab2",0.6435,"DEL01A","20211219","173000",198
"415",14,"Spectrogram 1",1,219,222,0,15000,"Little Ringed Plover","lirplo",0.2789,"DEL01A","20211219","173000",219
"416",14,"Spectrogram 1",1,219,222,0,15000,"Little Ringed Plover","lirplo",0.2789,"DEL01A","20211219","173000",219
"417",1,"Spectrogram 1",1,66,69,0,15000,"Indian Thick-knee","indthk1",0.6622,"DEL01A","20211220","000000",66
"418",1,"Spectrogram 1",1,66,69,0,15000,"Indian Thick-knee","indthk1",0.6622,"DEL01A","20211220","000000",66
"419",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.3371,"DEL01A","20211220","073000",0
"420",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.3371,"DEL01A","20211220","073000",0
