species
Ficedula superciliaris_Ultramarine Flycatcher
Prunella strophiata_Rufous-breasted Accentor
Larvivora brunnea_Indian Blue Robin
Accipiter virgatus_Besra
Cacomantis sonneratii_Banded Bay Cuckoo
Emberiza pusilla_Little Bunting
Pnoepyga albiventer_Scaly-breasted Cupwing
Pseudibis papillosa_Red-naped Ibis
Cuculus saturatus_Himalayan Cuckoo
Urocissa flavirostris_Yellow-billed Blue-Magpie
Hemiprocne coronata_Crested Treeswift
Oriolus chinensis_Black-naped Oriole
Halcyon coromanda_Ruddy Kingfisher
Zapornia fusca_Ruddy-breasted Crake
Urocissa erythroryncha_Red-billed Blue-Magpie
Enicurus maculatus_Spotted Forktail
Cyanoderma ambiguum_Buff-chested Babbler
Tarsiger rufilatus_Himalayan Bluetail
Periparus rubidiventris_Rufous-vented Tit
Psittacula cyanocephala_Plum-headed Parakeet
Ianthocincla rufogularis_Rufous-chinned Laughingthrush
Schoeniparus castaneceps_Rufous-winged Fulvetta
Phylloscopus poliogenys_Gray-cheeked Warbler
Sturnia pagodarum_Brahminy Starling
Caprimulgus jotaka_Gray Nightjar
Suthora nipalensis_Black-throated Parrotbill
Phylloscopus burkii_Green-crowned Warbler
Dendrocygna bicolor_Fulvous Whistling-Duck
Procarduelis nipalensis_Dark-breasted Rosefinch
Charadrius mongolus_Lesser Sand-Plover
Brachypteryx leucophris_Lesser Shortwing
Haliastur indus_Brahminy Kite
Orthotomus atrogularis_Dark-necked Tailorbird
Ibidorhyncha struthersii_Ibisbill
Yuhina nigrimenta_Black-chinned Yuhina
Trochalopteron affine_Black-faced Laughingthrush
Calidris ferruginea_Curlew Sandpiper
Caprimulgus affinis_Savanna Nightjar
Loriculus vernalis_Vernal Hanging-Parrot
Pericrocotus solaris_Gray-chinned Minivet
Alcedo meninting_Blue-eared Kingfisher
Blythipicus pyrrhotis_Bay Woodpecker
Strix leptogrammica_Brown Wood-Owl
Serilophus lunatus_Silver-breasted Broadbill
Psarisomus dalhousiae_Long-tailed Broadbill
Anthus richardi_Richard's Pipit
Sterna hirundo_Common Tern
Dendronanthus indicus_Forest Wagtail
Aviceda jerdoni_Jerdon's Baza
Cyanoderma chrysaeum_Golden Babbler
Ficedula erithacus_Slaty-backed Flycatcher
Lophophanes dichrous_Gray-crested Tit
Turdus ruficollis_Red-throated Thrush
Actinodura egertoni_Rusty-fronted Barwing
Vanellus vanellus_Northern Lapwing
Aceros nipalensis_Rufous-necked Hornbill
Acridotheres grandis_Great Myna
Delichon dasypus_Asian House-Martin
Alcippe poioicephala_Brown-cheeked Fulvetta
Mergus merganser_Common Merganser
Pyrrhula nipalensis_Brown Bullfinch
Nucifraga caryocatactes_Eurasian Nutcracker
Mareca falcata_Falcated Duck
Fulvetta vinipectus_White-browed Fulvetta
Sturnus vulgaris_European Starling
Calliope tschebaiewi_Chinese Rubythroat
Anthus similis_Long-billed Pipit
Ianthocincla ocellata_Spotted Laughingthrush
Motacilla flava_Western Yellow Wagtail
Heterophasia capistrata_Rufous Sibia
Ceyx erithaca_Black-backed Dwarf-Kingfisher
Ducula badia_Mountain Imperial-Pigeon
Machlolophus spilonotus_Yellow-cheeked Tit
Pteruthius xanthochlorus_Green Shrike-Babbler
Aviceda leuphotes_Black Baza
Trochalopteron squamatum_Blue-winged Laughingthrush
Trochalopteron erythrocephalum_Chestnut-crowned Laughingthrush
Cyornis unicolor_Pale Blue Flycatcher
Arborophila rufogularis_Rufous-throated Partridge
Clamator coromandus_Chestnut-winged Cuckoo
Pteruthius melanotis_Black-eared Shrike-Babbler
Emberiza spodocephala_Black-faced Bunting
Dendrocopos hyperythrus_Rufous-bellied Woodpecker
Riparia riparia_Bank Swallow
Leptocoma zeylonica_Purple-rumped Sunbird
Tarsiger indicus_White-browed Bush-Robin
Prinia rufescens_Rufescent Prinia
Turdus unicolor_Tickell's Thrush
Actinodura nipalensis_Hoary-throated Barwing
Phylloscopus collybita_Common Chiffchaff
Phylloscopus intermedius_White-spectacled Warbler
Pterorhinus albogularis_White-throated Laughingthrush
Prinia atrogularis_Black-throated Prinia
Rhyticeros undulatus_Wreathed Hornbill
Dryobates cathpharius_Crimson-breasted Woodpecker
Calidris ruficollis_Red-necked Stint
